Timestamp,Protocol,Source IP,Source Port,Destination IP,Destination Port,Flags,Length,Info
2025-05-27 13:44:51,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,63681,2603:1040:5:3::16,443,PA,105,TCP Flags: PA Seq=3158358354 Ack=1672324024
2025-05-27 13:44:51,TCPv6,2603:1040:5:3::16,443,2001:f40:94e:d4b:f:1b03:3a33:228,63681,A,74,TCP Flags: A Seq=1672324024 Ack=3158358385
2025-05-27 13:44:51,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,49860,2603:1040:5:3::19,443,PA,105,TCP Flags: PA Seq=2471809310 Ack=435646130
2025-05-27 13:44:51,TCPv6,2603:1040:5:3::19,443,2001:f40:94e:d4b:f:1b03:3a33:228,49860,A,74,TCP Flags: A Seq=435646130 Ack=2471809341
2025-05-27 13:44:52,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50211,2600:1413:5000:3::1736:769e,443,A,75,TCP Flags: A Seq=1456631916 Ack=1836043703
2025-05-27 13:44:52,TCPv6,2600:1413:5000:3::1736:769e,443,2001:f40:94e:d4b:f:1b03:3a33:228,50211,A,86,TCP Flags: A Seq=1836043703 Ack=1456631917
2025-05-27 13:44:52,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,63631,2603:1040:603:c::115,443,PA,125,TCP Flags: PA Seq=1691475173 Ack=1054107264
2025-05-27 13:44:52,TCPv6,2603:1040:603:c::115,443,2001:f40:94e:d4b:f:1b03:3a33:228,63631,PA,114,TCP Flags: PA Seq=1054107264 Ack=1691475224
2025-05-27 13:44:52,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,63631,2603:1040:603:c::115,443,A,74,TCP Flags: A Seq=1691475224 Ack=1054107304
2025-05-27 13:44:52,IP(proto=2),192.168.100.24,,224.0.0.22,,,54,Ether / 192.168.100.24 > 224.0.0.22 2 / Raw
2025-05-27 13:44:52,IP(proto=2),192.168.100.24,,224.0.0.22,,,54,Ether / 192.168.100.24 > 224.0.0.22 2 / Raw
2025-05-27 13:44:52,ICMP,192.168.100.1,,192.168.100.24,,,98,ICMP Type: 8 Code: 0
2025-05-27 13:44:53,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,63643,2603:1040:f02:e::14a,443,PA,132,TCP Flags: PA Seq=3081542323 Ack=18405981
2025-05-27 13:44:53,TCPv6,2603:1040:f02:e::14a,443,2001:f40:94e:d4b:f:1b03:3a33:228,63643,A,74,TCP Flags: A Seq=18405981 Ack=3081542381
2025-05-27 13:44:53,IP(proto=2),192.168.100.24,,224.0.0.22,,,54,Ether / 192.168.100.24 > 224.0.0.22 2 / Raw
2025-05-27 13:44:53,TCPv6,2603:1040:f02:e::14a,443,2001:f40:94e:d4b:f:1b03:3a33:228,63643,PA,121,TCP Flags: PA Seq=18405981 Ack=3081542381
2025-05-27 13:44:53,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,63643,2603:1040:f02:e::14a,443,A,74,TCP Flags: A Seq=3081542381 Ack=18406028
2025-05-27 13:44:53,IP(proto=2),192.168.100.24,,224.0.0.22,,,54,Ether / 192.168.100.24 > 224.0.0.22 2 / Raw
2025-05-27 13:44:54,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,49970,2606:4700:4400::ac40:9bd1,443,A,75,TCP Flags: A Seq=2230548548 Ack=514008431
2025-05-27 13:44:54,TCPv6,2606:4700:4400::ac40:9bd1,443,2001:f40:94e:d4b:f:1b03:3a33:228,49970,A,86,TCP Flags: A Seq=514008431 Ack=2230548549
2025-05-27 13:44:54,TCP,192.168.100.24,50223,140.82.112.21,443,S,66,TCP Flags: S Seq=2043550730 Ack=0
2025-05-27 13:44:54,TCP,140.82.112.21,443,192.168.100.24,50223,SA,66,TCP Flags: SA Seq=3308096232 Ack=2043550731
2025-05-27 13:44:54,TCP,192.168.100.24,50223,140.82.112.21,443,A,54,TCP Flags: A Seq=2043550731 Ack=3308096233
2025-05-27 13:44:54,TCP,192.168.100.24,50223,140.82.112.21,443,PA,571,TCP Flags: PA Seq=2043550731 Ack=3308096233
2025-05-27 13:44:54,ICMP,192.168.100.1,,192.168.100.24,,,98,ICMP Type: 8 Code: 0
2025-05-27 13:44:55,TCP,192.168.100.24,50224,140.82.112.21,443,S,66,TCP Flags: S Seq=3235454380 Ack=0
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,1466,TCP Flags: A Seq=3308096233 Ack=2043551248
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,PA,1466,TCP Flags: PA Seq=3308097645 Ack=2043551248
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,PA,1326,TCP Flags: PA Seq=3308099057 Ack=2043551248
2025-05-27 13:44:55,TCP,192.168.100.24,50223,140.82.112.21,443,A,54,TCP Flags: A Seq=2043551248 Ack=3308100329
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,1466,TCP Flags: A Seq=3308100329 Ack=2043551248
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,PA,233,TCP Flags: PA Seq=3308101741 Ack=2043551248
2025-05-27 13:44:55,TCP,192.168.100.24,50223,140.82.112.21,443,A,54,TCP Flags: A Seq=2043551248 Ack=3308101920
2025-05-27 13:44:55,TCP,192.168.100.24,50223,140.82.112.21,443,PA,118,TCP Flags: PA Seq=2043551248 Ack=3308101920
2025-05-27 13:44:55,TCP,192.168.100.24,50223,140.82.112.21,443,A,14174,TCP Flags: A Seq=2043551312 Ack=3308101920
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50224,SA,66,TCP Flags: SA Seq=1443694462 Ack=3235454381
2025-05-27 13:44:55,TCP,192.168.100.24,50224,140.82.112.21,443,A,54,TCP Flags: A Seq=3235454381 Ack=1443694463
2025-05-27 13:44:55,TCP,192.168.100.24,50224,140.82.112.21,443,PA,571,TCP Flags: PA Seq=3235454381 Ack=1443694463
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308101920 Ack=2043552724
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308101920 Ack=2043555548
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308101920 Ack=2043558372
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,PA,133,TCP Flags: PA Seq=3308101920 Ack=2043558372
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,PA,133,TCP Flags: PA Seq=3308101999 Ack=2043558372
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043561196
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043564020
2025-05-27 13:44:55,TCP,192.168.100.24,50223,140.82.112.21,443,A,25470,TCP Flags: A Seq=2043565432 Ack=3308102078
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043565432
2025-05-27 13:44:55,TCP,192.168.100.24,50223,140.82.112.21,443,A,2878,TCP Flags: A Seq=2043590848 Ack=3308102078
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50224,A,1466,TCP Flags: A Seq=1443694463 Ack=3235454898
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50224,PA,1466,TCP Flags: PA Seq=1443695875 Ack=3235454898
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50224,PA,1326,TCP Flags: PA Seq=1443697287 Ack=3235454898
2025-05-27 13:44:55,TCP,192.168.100.24,50224,140.82.112.21,443,A,54,TCP Flags: A Seq=3235454898 Ack=1443698559
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50224,A,1466,TCP Flags: A Seq=1443698559 Ack=3235454898
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50224,PA,233,TCP Flags: PA Seq=1443699971 Ack=3235454898
2025-05-27 13:44:55,TCP,192.168.100.24,50224,140.82.112.21,443,A,54,TCP Flags: A Seq=3235454898 Ack=1443700150
2025-05-27 13:44:55,TCP,192.168.100.24,50224,140.82.112.21,443,PA,118,TCP Flags: PA Seq=3235454898 Ack=1443700150
2025-05-27 13:44:55,TCP,192.168.100.24,50224,140.82.112.21,443,A,14174,TCP Flags: A Seq=3235454962 Ack=1443700150
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043566844
2025-05-27 13:44:55,TCP,192.168.100.24,50223,140.82.112.21,443,A,2878,TCP Flags: A Seq=2043593672 Ack=3308102078
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043568256
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043569668
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043572492
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043573904
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043576728
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043578140
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043580964
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043582376
2025-05-27 13:44:55,TCP,192.168.100.24,50223,140.82.112.21,443,PA,7438,TCP Flags: PA Seq=2043596496 Ack=3308102078
2025-05-27 13:44:55,TCP,140.82.112.21,443,192.168.100.24,50223,A,60,TCP Flags: A Seq=3308102078 Ack=2043585200
